Collection Date,State,Site,Lure,Trap Code,Class,Order,Family,Subfamily,Genus,Species,Finest ID,No of species,Count,Pinned,Notes
5/1/24,NH,P,E,P1-E,Insecta,Hemiptera,Miridae,Mirinae,Lygus,,Lygus sp.,,1,,
5/1/24,NH,P,E,P1-E,Insecta,Lepidoptera,,,,,Moth,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus dubius,Thanasimus dubius,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes strobi,Pissodes strobi,,3,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Conophthorus,Conophthorus coniperda,Conophthorus coniperda,,3,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,2,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityogenes,Pityogenes hopkinsi,Pityogenes hopkinsi,,3,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus cariniceps,Pityophthorus cariniceps,,2,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus puberulus,Pityophthorus puberulus,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,13,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Hydrophilidae,Enochrinae,Cymbiodyta,,Cymbiodyta sp.,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Lampyridae,Lampyrinae,Ellychnia,Ellychnia corrusca,Ellychnia corrusca,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Nitidulidae,Epuraeinae,Epuraea,,Epuraea sp.,,2,,
5/1/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,2,,
5/1/24,NH,P,EA,P2-EA,Insecta,Lepidoptera,,,,,Caterpillar,,1,,
5/1/24,NH,P,EA,P2-EA,Insecta,Lepidoptera,,,,,Moth,,1,,
5/1/24,NH,P,I,P3-I,Arachnida,Araneae,,,,,Spider,,1,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Cryptophagidae,Cryptophaginae,Cryptophagus,,Cryptophagus sp.,,1,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus cariniceps,Pityophthorus cariniceps,,2,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,2,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,1,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,1,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,1,,
5/1/24,NH,P,I,P3-I,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,3,,
5/15/24,NH,C,E,C1-E,Arachnida,Araneae,,,,,Spider,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Carabidae,Harpalinae,Agonoleptus,Agonoleptus conjunctus,Agonoleptus conjunctus,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,49,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion pelliculosum,Cyclorhipidion pelliculosum,,14,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,23,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes opacus,Hylastes opacus,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,39,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,14,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,15,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,9,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Dytiscidae,Dytiscinae,Acilius,Acilius mediatus,Acilius mediatus,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,2,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Sericus,Sericus viridanus,Sericus viridanus,,1,,https://bugguide.net/node/view/2405103
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,2,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Eucnemidae,Dromaeolinae,Isarthrus,Isarthrus calceatus,Isarthrus calceatus,,1,y,https://bugguide.net/node/view/2405371
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,7,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,4,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Nitidulidae,Cillaeinae,Colopterus,Colopterus truncatus,Colopterus truncatus,,2,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Silvanidae,Brontinae,Dendrophagus,Dendrophagus cygnaei,Dendrophagus cygnaei,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Mycetoporinae,Mycetoporus,,Mycetoporus sp.,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Oxytelinae,Oxytelus,,Oxytelus sp.,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Paederinae,Sunius,Sunius confluentus,Sunius confluentus,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Pselaphinae,Batrisodes,Batrisodes riparius,Batrisodes riparius,,1,y,https://bugguide.net/node/view/2405373
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Staphylininae,Belonuchus,Belonuchus rufipennis,Belonuchus rufipennis,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,2,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
5/15/24,NH,C,E,C1-E,Insecta,Hemiptera,Cicadellidae,Typhlocybinae,Eratoneura,,Eratoneura sp.,,2,,
5/15/24,NH,C,E,C1-E,Insecta,Hymenoptera,Apidae,Nomadinae,Nomada,,Nomada sp.,,1,,https://bugguide.net/node/view/2405075
5/15/24,NH,C,E,C1-E,Insecta,Lepidoptera,,,,,Moth,,1,,
5/15/24,NH,C,EA,C2-EA,Arachnida,Araneae,,,,,Spider,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Bostrichidae,Dinoderinae,Prostephanus,Prostephanus punctatus,Prostephanus punctatus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Ciidae,Ciinae,Cis,Cis fuscipes,Cis fuscipes,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Ciidae,Ciinae,Orthocis,Orthocis punctatus,Orthocis punctatus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus dubius,Thanasimus dubius,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Corylophidae,Corylophinae,Clypastraea,Clypastraea lunata,Clypastraea lunata,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cucujidae,NoSubfamily_Cucujidae,Cucujus,Cucujus clavipes,Cucujus clavipes,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,6,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,9,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes strobi,Pissodes strobi,,3,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,7,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dendroctonus,Dendroctonus valens,Dendroctonus valens,,6,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,6,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,5,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes opacus,Hylastes opacus,,5,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes porculus,Hylastes porculus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylurgops,Hylurgops pinifex,Hylurgops pinifex,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,3,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus consimilis,Pityophthorus consimilis,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pseudopityophthorus,Pseudopityophthorus minutissimus,Pseudopityophthorus minutissimus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,5,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,3,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,13,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,5,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus linteus,Ampedus linteus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus unnamed sp. ,Ampedus unnamed sp. ,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Sericus,Sericus viridanus,Sericus viridanus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Endomychidae,Leiestinae,Rhanidea,Rhanidea unicolor,Rhanidea unicolor,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Corticaria,,Corticaria sp.,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,11,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Oedemeridae,Oedemerinae,Ischnomera,Ischnomera ruficollis,Ischnomera ruficollis,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Pythidae,NoSubfamily_Pythidae,Pytho,Pytho americanus,Pytho americanus,,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Pythidae,NoSubfamily_Pythidae,Pytho,Pytho niger,Pytho niger,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Serica,Serica georgiana,Serica georgiana,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Silvanidae,Brontinae,Dendrophagus,Dendrophagus cygnaei,Dendrophagus cygnaei,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,2,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Mycetoporinae,Mycetoporus,,Mycetoporus sp.,,2,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Omaliinae,Phloeonomus,Phloeonomus laesicollis,Phloeonomus laesicollis,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Paederinae,Sunius,Sunius confluentus,Sunius confluentus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Tenebrionidae,Diaperinae,Corticeus,Corticeus parallelus,Corticeus parallelus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,1,,
5/15/24,NH,C,EA,C2-EA,Insecta,Lepidoptera,,,,,Moth,,1,,
5/15/24,NH,C,I,C3-I,Arachnida,Araneae,,,,,Spider,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,4,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes opacus,Hylastes opacus,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityogenes,Pityogenes hopkinsi,Pityogenes hopkinsi,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus puberulus,Pityophthorus puberulus,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,2,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus unnamed sp. ,Ampedus unnamed sp. ,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Hydrophilidae,Enochrinae,Cymbiodyta,,Cymbiodyta sp.,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Laemophloeidae,NoSubfamily_Laemophloeidae,Charaphloeus,Charaphloeus convexulus,Charaphloeus convexulus,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,10,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Pythidae,NoSubfamily_Pythidae,Pytho,Pytho niger,Pytho niger,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,2,,
5/15/24,NH,C,I,C3-I,Insecta,Hemiptera,Cicadellidae,Typhlocybinae,Eratoneura,,Eratoneura sp.,,2,,
5/15/24,NH,C,I,C3-I,Insecta,Hemiptera,Lyctocoridae,NoSubfamily_Lyctocoridae,Lyctocoris,Lyctocoris stalii,Lyctocoris stalii,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotus,Camponotus pennsylvanicus,Camponotus pennsylvanicus,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Hymenoptera,,,,,Bee,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Hymenoptera,,,,,Parasitic Wasp,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Lepidoptera,,,,,Caterpillar,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Lepidoptera,,,,,Moth,,1,,
5/15/24,NH,C,I,C3-I,Insecta,Neuroptera,,,,,Lacewing,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Corylophidae,Corylophinae,Clypastraea,Clypastraea lunata,Clypastraea lunata,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Cucujidae,NoSubfamily_Cucujidae,Cucujus,Cucujus clavipes,Cucujus clavipes,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,15,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion pelliculosum,Cyclorhipidion pelliculosum,,53,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Dendroctonus,Dendroctonus valens,Dendroctonus valens,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Euwallacea,Euwallacea validus,Euwallacea validus,,3,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,3,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,7,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Monarthrum,Monarthrum mali,Monarthrum mali,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityogenes,Pityogenes hopkinsi,Pityogenes hopkinsi,,4,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,31,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,9,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,296,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,8,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Dytiscidae,Copelatinae,Copelatus,Copelatus glyphicus,Copelatus glyphicus,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes oblongicollis,Agriotes oblongicollis,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Hydrophilidae,Enochrinae,Cymbiodyta,,Cymbiodyta sp.,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,21,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,3,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Leiodidae,Cholevinae,Sciodrepoides,Sciodrepoides terminans,Sciodrepoides terminans,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,3,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Mycetophagidae,Mycetophaginae,Mycetophagus,Mycetophagus flexuosus,Mycetophagus flexuosus,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cillaeinae,Colopterus,Colopterus truncatus,Colopterus truncatus,,6,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus fasciatus,Glischrochilus fasciatus,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,5,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Oedemeridae,Oedemerinae,Ischnomera,Ischnomera ruficollis,Ischnomera ruficollis,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Salpingidae,Salpinginae,Rhinosimus,Rhinosimus viridiaeneus,Rhinosimus viridiaeneus,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Scarabaeidae,Cetoniinae,Valgus,Valgus seticollis,Valgus seticollis,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Paederinae,Rugilus,Rugilus rufipes,Rugilus rufipes,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Scaphidiinae,Scaphidium,Scaphidium quadriguttatum,Scaphidium quadriguttatum,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,1,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,3,,
5/15/24,NH,D,E,D1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,2,,
5/15/24,NH,D,E,D1-E,Insecta,Hemiptera,Lyctocoridae,NoSubfamily_Lyctocoridae,Lyctocoris,Lyctocoris stalii,Lyctocoris stalii,,1,,
5/15/24,NH,D,EA,D2-EA,Arachnida,Araneae,,,,,Spider,2,2,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Bostrichidae,Bostrichinae,Xylobiops,Xylobiops basilaris,Xylobiops basilaris,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Carabidae,Harpalinae,Stenolophus,Stenolophus ochropezus,Stenolophus ochropezus,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Ciidae,Ciinae,Orthocis,Orthocis punctatus,Orthocis punctatus,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,2,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus dubius,Thanasimus dubius,,2,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cryptophagidae,Atomariinae,Atomaria,,Atomaria (Atomaria) sp.,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,11,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,5,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes strobi,Pissodes strobi,,30,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion pelliculosum,Cyclorhipidion pelliculosum,,2,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dendroctonus,Dendroctonus valens,Dendroctonus valens,,51,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dryocoetes,Dryocoetes affaber,Dryocoetes affaber,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Euwallacea,Euwallacea validus,Euwallacea validus,,1,,
5/15/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,11,,
